embedding_index,id,label,label_name,source,chrom,start,end,split
8614,test_008614,0,background,random_background_test,chr21,46269797,46270097,test
8615,test_008615,1,promoter,promoter,chr19,44954394,44954694,test
8616,test_008616,0,background,random_background_test,chr19,17225111,17225411,test
8617,test_008617,0,background,random_background_test,chr21,9136825,9137125,test
8618,test_008618,0,background,random_background_test,chr19,50711152,50711452,test
8619,test_008619,1,promoter,promoter,chr22,36481469,36481769,test
8620,test_008620,1,promoter,promoter,chr19,10096611,10096911,test
8621,test_008621,1,promoter,promoter,chr22,21938070,21938370,test
8622,test_008622,1,promoter,promoter,chr19,23687079,23687379,test
8623,test_008623,0,background,random_background_test,chr20,39462029,39462329,test
8624,test_008624,0,background,random_background_test,chr22,40248359,40248659,test
8625,test_008625,1,promoter,promoter,chr19,13774566,13774866,test
8626,test_008626,1,promoter,promoter,chr19,49690895,49691195,test
8627,test_008627,0,background,random_background_test,chr21,34042698,34042998,test
8628,test_008628,1,promoter,promoter,chr19,14006333,14006633,test
8629,test_008629,1,promoter,promoter,chr20,32762421,32762721,test
8630,test_008630,1,promoter,promoter,chr19,20080207,20080507,test
8631,test_008631,1,promoter,promoter,chr22,23402431,23402731,test
8632,test_008632,1,promoter,promoter,chr19,1132192,1132492,test
8633,test_008633,0,background,random_background_test,chr20,41808814,41809114,test
8634,test_008634,1,promoter,promoter,chr20,50191163,50191463,test
8635,test_008635,0,background,random_background_test,chr20,5405569,5405869,test
8636,test_008636,1,promoter,promoter,chr19,10670217,10670517,test
8637,test_008637,0,background,random_background_test,chr19,41449538,41449838,test
8638,test_008638,0,background,random_background_test,chr21,43722119,43722419,test
8639,test_008639,1,promoter,promoter,chr20,35174788,35175088,test
8640,test_008640,0,background,random_background_test,chr19,18212759,18213059,test
8641,test_008641,0,background,random_background_test,chr21,45219827,45220127,test
8642,test_008642,1,promoter,promoter,chr19,17101662,17101962,test
8643,test_008643,1,promoter,promoter,chr20,23160993,23161293,test
8644,test_008644,1,promoter,promoter,chr19,39125569,39125869,test
8645,test_008645,0,background,random_background_test,chr19,50455770,50456070,test
8646,test_008646,0,background,random_background_test,chr22,17756131,17756431,test
8647,test_008647,0,background,random_background_test,chr21,21239978,21240278,test
8648,test_008648,0,background,random_background_test,chr22,15598484,15598784,test
8649,test_008649,1,promoter,promoter,chr21,43718972,43719272,test
8650,test_008650,0,background,random_background_test,chr21,39909730,39910030,test
8651,test_008651,1,promoter,promoter,chr22,30299346,30299646,test
8652,test_008652,0,background,random_background_test,chr20,21827357,21827657,test
8653,test_008653,0,background,random_background_test,chr22,25150021,25150321,test
8654,test_008654,1,promoter,promoter,chr19,19033400,19033700,test
8655,test_008655,0,background,random_background_test,chr20,25782977,25783277,test
8656,test_008656,0,background,random_background_test,chr19,30081257,30081557,test
8657,test_008657,0,background,random_background_test,chr22,47164151,47164451,test
8658,test_008658,0,background,random_background_test,chr20,60431102,60431402,test
8659,test_008659,0,background,random_background_test,chr19,13209131,13209431,test
8660,test_008660,0,background,random_background_test,chr21,33733589,33733889,test
8661,test_008661,1,promoter,promoter,chr19,45468392,45468692,test
8662,test_008662,1,promoter,promoter,chr19,53521636,53521936,test
8663,test_008663,0,background,random_background_test,chr19,1755409,1755709,test
8664,test_008664,0,background,random_background_test,chr20,32209570,32209870,test
8665,test_008665,0,background,random_background_test,chr22,11127640,11127940,test
8666,test_008666,1,promoter,promoter,chr19,1652466,1652766,test
8667,test_008667,1,promoter,promoter,chr22,50190516,50190816,test
8668,test_008668,0,background,random_background_test,chr21,43558622,43558922,test
8669,test_008669,0,background,random_background_test,chr20,36639081,36639381,test
8670,test_008670,0,background,random_background_test,chr19,36302539,36302839,test
8671,test_008671,1,promoter,promoter,chr22,46537624,46537924,test
8672,test_008672,1,promoter,promoter,chr22,41833073,41833373,test
8673,test_008673,0,background,random_background_test,chr19,32931223,32931523,test
8674,test_008674,0,background,random_background_test,chr19,41878529,41878829,test
8675,test_008675,1,promoter,promoter,chr20,31723501,31723801,test
8676,test_008676,0,background,random_background_test,chr21,25306952,25307252,test
8677,test_008677,1,promoter,promoter,chr20,64076685,64076985,test
8678,test_008678,0,background,random_background_test,chr22,41270330,41270630,test
8679,test_008679,1,promoter,promoter,chr20,38033570,38033870,test
8680,test_008680,0,background,random_background_test,chr20,2155706,2156006,test
8681,test_008681,0,background,random_background_test,chr19,11659684,11659984,test
8682,test_008682,1,promoter,promoter,chr20,35292109,35292409,test
8683,test_008683,0,background,random_background_test,chr20,47628281,47628581,test
8684,test_008684,1,promoter,promoter,chr20,40004120,40004420,test
8685,test_008685,1,promoter,promoter,chr20,45406140,45406440,test
8686,test_008686,1,promoter,promoter,chr20,1676687,1676987,test
8687,test_008687,1,promoter,promoter,chr22,24494642,24494942,test
8688,test_008688,0,background,random_background_test,chr20,53464743,53465043,test
8689,test_008689,1,promoter,promoter,chr19,58362449,58362749,test
8690,test_008690,1,promoter,promoter,chr20,57391185,57391485,test
8691,test_008691,0,background,random_background_test,chr19,46407996,46408296,test
8692,test_008692,1,promoter,promoter,chr22,38656448,38656748,test
8693,test_008693,1,promoter,promoter,chr19,22595999,22596299,test
8694,test_008694,1,promoter,promoter,chr19,10339602,10339902,test
8695,test_008695,1,promoter,promoter,chr21,38807973,38808273,test
8696,test_008696,1,promoter,promoter,chr19,40812094,40812394,test
8697,test_008697,1,promoter,promoter,chr19,43780646,43780946,test
8698,test_008698,0,background,random_background_test,chr21,9195095,9195395,test
8699,test_008699,1,promoter,promoter,chr19,6258969,6259269,test
8700,test_008700,0,background,random_background_test,chr22,48829832,48830132,test
8701,test_008701,0,background,random_background_test,chr20,52275928,52276228,test
8702,test_008702,0,background,random_background_test,chr19,16467314,16467614,test
8703,test_008703,1,promoter,promoter,chr19,35030616,35030916,test
8704,test_008704,0,background,random_background_test,chr19,3530236,3530536,test
8705,test_008705,1,promoter,promoter,chr19,35115586,35115886,test
8706,test_008706,1,promoter,promoter,chr22,39319273,39319573,test
8707,test_008707,1,promoter,promoter,chr22,31754590,31754890,test
8708,test_008708,0,background,random_background_test,chr19,6369335,6369635,test
8709,test_008709,1,promoter,promoter,chr19,55407708,55408008,test
8710,test_008710,0,background,random_background_test,chr22,49076723,49077023,test
8711,test_008711,0,background,random_background_test,chr21,29024167,29024467,test
8712,test_008712,0,background,random_background_test,chr22,30251802,30252102,test
8713,test_008713,0,background,random_background_test,chr22,46935467,46935767,test
8714,test_008714,0,background,random_background_test,chr20,27766269,27766569,test
8715,test_008715,1,promoter,promoter,chr19,42351159,42351459,test
8716,test_008716,1,promoter,promoter,chr19,40777981,40778281,test
8717,test_008717,0,background,random_background_test,chr20,36609784,36610084,test
8718,test_008718,1,promoter,promoter,chr22,29767407,29767707,test
8719,test_008719,0,background,random_background_test,chr19,57781232,57781532,test
8720,test_008720,0,background,random_background_test,chr19,14648913,14649213,test
8721,test_008721,0,background,random_background_test,chr19,37228440,37228740,test
8722,test_008722,1,promoter,promoter,chr22,27801611,27801911,test
8723,test_008723,0,background,random_background_test,chr22,12162879,12163179,test
8724,test_008724,0,background,random_background_test,chr22,15158277,15158577,test
8725,test_008725,1,promoter,promoter,chr19,18606497,18606797,test
8726,test_008726,0,background,random_background_test,chr20,13358315,13358615,test
8727,test_008727,0,background,random_background_test,chr22,30540831,30541131,test
8728,test_008728,1,promoter,promoter,chr20,36461574,36461874,test
8729,test_008729,0,background,random_background_test,chr21,41990475,41990775,test
8730,test_008730,0,background,random_background_test,chr21,34067038,34067338,test
8731,test_008731,1,promoter,promoter,chr22,21867093,21867393,test
8732,test_008732,1,promoter,promoter,chr19,39540064,39540364,test
8733,test_008733,0,background,random_background_test,chr20,3658174,3658474,test
8734,test_008734,1,promoter,promoter,chr20,18059356,18059656,test
8735,test_008735,0,background,random_background_test,chr20,25945612,25945912,test
8736,test_008736,1,promoter,promoter,chr22,39532747,39533047,test
8737,test_008737,0,background,random_background_test,chr19,32266887,32267187,test
8738,test_008738,1,promoter,promoter,chr19,49072354,49072654,test
8739,test_008739,1,promoter,promoter,chr19,40414596,40414896,test
8740,test_008740,1,promoter,promoter,chr22,20394615,20394915,test
8741,test_008741,0,background,random_background_test,chr21,33088799,33089099,test
8742,test_008742,0,background,random_background_test,chr19,32732772,32733072,test
8743,test_008743,0,background,random_background_test,chr20,7830210,7830510,test
8744,test_008744,1,promoter,promoter,chr20,34704117,34704417,test
8745,test_008745,0,background,random_background_test,chr20,61858683,61858983,test
8746,test_008746,0,background,random_background_test,chr22,40185971,40186271,test
8747,test_008747,1,promoter,promoter,chr20,37520185,37520485,test
8748,test_008748,1,promoter,promoter,chr19,45179063,45179363,test
8749,test_008749,1,promoter,promoter,chr19,41626997,41627297,test
8750,test_008750,1,promoter,promoter,chr19,2783261,2783561,test
8751,test_008751,1,promoter,promoter,chr19,1354726,1355026,test
8752,test_008752,0,background,random_background_test,chr22,44194670,44194970,test
8753,test_008753,0,background,random_background_test,chr20,29851267,29851567,test
8754,test_008754,1,promoter,promoter,chr22,18078759,18079059,test
8755,test_008755,0,background,random_background_test,chr20,2682004,2682304,test
8756,test_008756,0,background,random_background_test,chr21,33523734,33524034,test
8757,test_008757,0,background,random_background_test,chr19,31539378,31539678,test
8758,test_008758,1,promoter,promoter,chr19,35031301,35031601,test
8759,test_008759,0,background,random_background_test,chr19,54451888,54452188,test
8760,test_008760,0,background,random_background_test,chr19,20734899,20735199,test
8761,test_008761,0,background,random_background_test,chr19,22775946,22776246,test
8762,test_008762,1,promoter,promoter,chr20,38346342,38346642,test
8763,test_008763,0,background,random_background_test,chr20,60583022,60583322,test
8764,test_008764,1,promoter,promoter,chr19,40690592,40690892,test
8765,test_008765,0,background,random_background_test,chr19,23061647,23061947,test
8766,test_008766,1,promoter,promoter,chr20,3237459,3237759,test
8767,test_008767,0,background,random_background_test,chr20,2164204,2164504,test
8768,test_008768,0,background,random_background_test,chr21,29575276,29575576,test
8769,test_008769,0,background,random_background_test,chr21,9163852,9164152,test
8770,test_008770,0,background,random_background_test,chr20,51227436,51227736,test
8771,test_008771,1,promoter,promoter,chr19,33285524,33285824,test
8772,test_008772,1,promoter,promoter,chr20,59931911,59932211,test
8773,test_008773,0,background,random_background_test,chr19,56919375,56919675,test
8774,test_008774,1,promoter,promoter,chr19,3982268,3982568,test
8775,test_008775,0,background,random_background_test,chr22,44741315,44741615,test
8776,test_008776,1,promoter,promoter,chr19,50369214,50369514,test
8777,test_008777,1,promoter,promoter,chr22,21015036,21015336,test
8778,test_008778,1,promoter,promoter,chr20,44745953,44746253,test
8779,test_008779,1,promoter,promoter,chr19,16077139,16077439,test
8780,test_008780,1,promoter,promoter,chr20,62064632,62064932,test
8781,test_008781,1,promoter,promoter,chr22,18077743,18078043,test
8782,test_008782,1,promoter,promoter,chr19,56314709,56315009,test
8783,test_008783,0,background,random_background_test,chr21,38674090,38674390,test
8784,test_008784,1,promoter,promoter,chr20,58523047,58523347,test
8785,test_008785,0,background,random_background_test,chr21,15864394,15864694,test
8786,test_008786,1,promoter,promoter,chr21,44711307,44711607,test
8787,test_008787,0,background,random_background_test,chr19,13554282,13554582,test
8788,test_008788,1,promoter,promoter,chr19,18573264,18573564,test
8789,test_008789,1,promoter,promoter,chr20,3889078,3889378,test
8790,test_008790,0,background,random_background_test,chr20,38369438,38369738,test
8791,test_008791,1,promoter,promoter,chr19,49639883,49640183,test
8792,test_008792,1,promoter,promoter,chr20,57266303,57266603,test
8793,test_008793,1,promoter,promoter,chr19,48933484,48933784,test
8794,test_008794,0,background,random_background_test,chr21,10126128,10126428,test
8795,test_008795,1,promoter,promoter,chr19,11346038,11346338,test
8796,test_008796,1,promoter,promoter,chr19,20999723,21000023,test
8797,test_008797,0,background,random_background_test,chr20,53249025,53249325,test
8798,test_008798,0,background,random_background_test,chr20,53858495,53858795,test
8799,test_008799,0,background,random_background_test,chr20,55504880,55505180,test
8800,test_008800,0,background,random_background_test,chr21,28023413,28023713,test
8801,test_008801,1,promoter,promoter,chr19,44914518,44914818,test
8802,test_008802,1,promoter,promoter,chr20,31723786,31724086,test
8803,test_008803,0,background,random_background_test,chr22,13769646,13769946,test
8804,test_008804,1,promoter,promoter,chr20,47318304,47318604,test
8805,test_008805,0,background,random_background_test,chr21,9078475,9078775,test
8806,test_008806,1,promoter,promoter,chr19,38224090,38224390,test
8807,test_008807,0,background,random_background_test,chr21,16622511,16622811,test
8808,test_008808,1,promoter,promoter,chr19,45153690,45153990,test
8809,test_008809,0,background,random_background_test,chr21,38416327,38416627,test
8810,test_008810,1,promoter,promoter,chr19,35268882,35269182,test
8811,test_008811,1,promoter,promoter,chr19,14117797,14118097,test
8812,test_008812,0,background,random_background_test,chr20,35073120,35073420,test
8813,test_008813,1,promoter,promoter,chr19,46850810,46851110,test
8814,test_008814,0,background,random_background_test,chr20,13926027,13926327,test
8815,test_008815,0,background,random_background_test,chr19,1147802,1148102,test
8816,test_008816,1,promoter,promoter,chr20,62666664,62666964,test
8817,test_008817,1,promoter,promoter,chr19,4670247,4670547,test
8818,test_008818,0,background,random_background_test,chr20,37330080,37330380,test
8819,test_008819,0,background,random_background_test,chr20,55693773,55694073,test
8820,test_008820,0,background,random_background_test,chr20,1059380,1059680,test
8821,test_008821,0,background,random_background_test,chr19,56436515,56436815,test
8822,test_008822,0,background,random_background_test,chr21,33116267,33116567,test
8823,test_008823,1,promoter,promoter,chr20,2656671,2656971,test
8824,test_008824,1,promoter,promoter,chr19,52139884,52140184,test
8825,test_008825,1,promoter,promoter,chr22,17774662,17774962,test
8826,test_008826,1,promoter,promoter,chr22,37212472,37212772,test
8827,test_008827,1,promoter,promoter,chr22,29882976,29883276,test
8828,test_008828,1,promoter,promoter,chr20,57161821,57162121,test
8829,test_008829,0,background,random_background_test,chr21,23343430,23343730,test
8830,test_008830,1,promoter,promoter,chr19,11924898,11925198,test
8831,test_008831,0,background,random_background_test,chr22,38307913,38308213,test
8832,test_008832,0,background,random_background_test,chr19,25118484,25118784,test
8833,test_008833,1,promoter,promoter,chr19,40717039,40717339,test
8834,test_008834,0,background,random_background_test,chr20,28631424,28631724,test
8835,test_008835,1,promoter,promoter,chr19,6530834,6531134,test
8836,test_008836,0,background,random_background_test,chr20,2584179,2584479,test
8837,test_008837,0,background,random_background_test,chr21,23271284,23271584,test
8838,test_008838,1,promoter,promoter,chr20,58515588,58515888,test
8839,test_008839,0,background,random_background_test,chr20,46775635,46775935,test
8840,test_008840,0,background,random_background_test,chr22,24811710,24812010,test
8841,test_008841,0,background,random_background_test,chr22,40615797,40616097,test
8842,test_008842,1,promoter,promoter,chr20,46308363,46308663,test
8843,test_008843,1,promoter,promoter,chr21,45347365,45347665,test
8844,test_008844,0,background,random_background_test,chr20,37046137,37046437,test
8845,test_008845,0,background,random_background_test,chr21,31653514,31653814,test
8846,test_008846,0,background,random_background_test,chr21,32361852,32362152,test
8847,test_008847,1,promoter,promoter,chr22,23567045,23567345,test
8848,test_008848,1,promoter,promoter,chr19,8002003,8002303,test
8849,test_008849,1,promoter,promoter,chr19,18097543,18097843,test
8850,test_008850,0,background,random_background_test,chr20,44816634,44816934,test
8851,test_008851,0,background,random_background_test,chr19,3850054,3850354,test
8852,test_008852,0,background,random_background_test,chr21,26387725,26388025,test
8853,test_008853,1,promoter,promoter,chr22,30764103,30764403,test
8854,test_008854,0,background,random_background_test,chr20,3868119,3868419,test
8855,test_008855,1,promoter,promoter,chr20,57495258,57495558,test
8856,test_008856,0,background,random_background_test,chr20,27444245,27444545,test
8857,test_008857,0,background,random_background_test,chr19,44542976,44543276,test
8858,test_008858,0,background,random_background_test,chr22,32363047,32363347,test
8859,test_008859,1,promoter,promoter,chr19,55339813,55340113,test
8860,test_008860,0,background,random_background_test,chr20,28347808,28348108,test
8861,test_008861,0,background,random_background_test,chr19,22578948,22579248,test
8862,test_008862,0,background,random_background_test,chr19,44608989,44609289,test
8863,test_008863,0,background,random_background_test,chr21,24704229,24704529,test
8864,test_008864,1,promoter,promoter,chr19,39813350,39813650,test
8865,test_008865,0,background,random_background_test,chr20,26341487,26341787,test
8866,test_008866,1,promoter,promoter,chr21,28090102,28090402,test
8867,test_008867,1,promoter,promoter,chr20,32762172,32762472,test
8868,test_008868,1,promoter,promoter,chr19,58519704,58520004,test
8869,test_008869,1,promoter,promoter,chr19,15398556,15398856,test
8870,test_008870,1,promoter,promoter,chr20,5911300,5911600,test
8871,test_008871,1,promoter,promoter,chr19,44725750,44726050,test
8872,test_008872,0,background,random_background_test,chr21,16831580,16831880,test
8873,test_008873,1,promoter,promoter,chr19,57916451,57916751,test
8874,test_008874,1,promoter,promoter,chr22,31627964,31628264,test
8875,test_008875,0,background,random_background_test,chr21,22581728,22582028,test
8876,test_008876,0,background,random_background_test,chr19,56621468,56621768,test
8877,test_008877,1,promoter,promoter,chr19,40282683,40282983,test
8878,test_008878,0,background,random_background_test,chr19,33206975,33207275,test
8879,test_008879,0,background,random_background_test,chr22,46319497,46319797,test
8880,test_008880,1,promoter,promoter,chr19,42065563,42065863,test
8881,test_008881,1,promoter,promoter,chr21,46458683,46458983,test
8882,test_008882,1,promoter,promoter,chr20,41137275,41137575,test
8883,test_008883,1,promoter,promoter,chr19,42070136,42070436,test
8884,test_008884,1,promoter,promoter,chr20,58710586,58710886,test
8885,test_008885,0,background,random_background_test,chr21,20481134,20481434,test
8886,test_008886,0,background,random_background_test,chr19,48340420,48340720,test
8887,test_008887,1,promoter,promoter,chr21,17438665,17438965,test
8888,test_008888,1,promoter,promoter,chr20,63178510,63178810,test
8889,test_008889,1,promoter,promoter,chr21,41186438,41186738,test
8890,test_008890,1,promoter,promoter,chr19,57394180,57394480,test
8891,test_008891,0,background,random_background_test,chr21,40634224,40634524,test
8892,test_008892,0,background,random_background_test,chr20,12485719,12486019,test
8893,test_008893,1,promoter,promoter,chr19,50418692,50418992,test
8894,test_008894,1,promoter,promoter,chr22,39040804,39041104,test
8895,test_008895,0,background,random_background_test,chr22,44517073,44517373,test
8896,test_008896,0,background,random_background_test,chr20,60226377,60226677,test
8897,test_008897,0,background,random_background_test,chr21,37165124,37165424,test
8898,test_008898,1,promoter,promoter,chr21,42614994,42615294,test
8899,test_008899,1,promoter,promoter,chr19,11339553,11339853,test
8900,test_008900,1,promoter,promoter,chr20,58688849,58689149,test
8901,test_008901,0,background,random_background_test,chr21,7208810,7209110,test
8902,test_008902,0,background,random_background_test,chr20,58554678,58554978,test
8903,test_008903,0,background,random_background_test,chr19,40631202,40631502,test
8904,test_008904,1,promoter,promoter,chr21,38660626,38660926,test
8905,test_008905,1,promoter,promoter,chr19,1021073,1021373,test
8906,test_008906,1,promoter,promoter,chr22,46762433,46762733,test
8907,test_008907,0,background,random_background_test,chr19,55993953,55994253,test
8908,test_008908,0,background,random_background_test,chr21,23063722,23064022,test
8909,test_008909,0,background,random_background_test,chr19,48444060,48444360,test
8910,test_008910,0,background,random_background_test,chr20,15483243,15483543,test
8911,test_008911,1,promoter,promoter,chr20,47356375,47356675,test
8912,test_008912,1,promoter,promoter,chr19,15934175,15934475,test
8913,test_008913,0,background,random_background_test,chr20,47832885,47833185,test
8914,test_008914,0,background,random_background_test,chr20,32364156,32364456,test
8915,test_008915,0,background,random_background_test,chr19,4782483,4782783,test
8916,test_008916,1,promoter,promoter,chr19,42325279,42325579,test
8917,test_008917,0,background,random_background_test,chr20,25496379,25496679,test
8918,test_008918,1,promoter,promoter,chr20,24949286,24949586,test
8919,test_008919,1,promoter,promoter,chr22,41800415,41800715,test
8920,test_008920,1,promoter,promoter,chr21,44330996,44331296,test
8921,test_008921,0,background,random_background_test,chr19,38795150,38795450,test
8922,test_008922,0,background,random_background_test,chr20,33459167,33459467,test
8923,test_008923,0,background,random_background_test,chr22,21109010,21109310,test
8924,test_008924,0,background,random_background_test,chr20,44751387,44751687,test
8925,test_008925,0,background,random_background_test,chr22,12093512,12093812,test
8926,test_008926,1,promoter,promoter,chr19,17215189,17215489,test
8927,test_008927,1,promoter,promoter,chr20,58891451,58891751,test
8928,test_008928,0,background,random_background_test,chr21,29487901,29488201,test
8929,test_008929,0,background,random_background_test,chr22,42531514,42531814,test
8930,test_008930,1,promoter,promoter,chr20,62603151,62603451,test
8931,test_008931,1,promoter,promoter,chr20,21106444,21106744,test
8932,test_008932,0,background,random_background_test,chr20,9928356,9928656,test
8933,test_008933,0,background,random_background_test,chr20,48559125,48559425,test
8934,test_008934,0,background,random_background_test,chr22,30696690,30696990,test
8935,test_008935,1,promoter,promoter,chr19,38362463,38362763,test
8936,test_008936,1,promoter,promoter,chr19,36421540,36421840,test
8937,test_008937,0,background,random_background_test,chr20,8975706,8976006,test
8938,test_008938,0,background,random_background_test,chr19,53311252,53311552,test
8939,test_008939,1,promoter,promoter,chr21,45478133,45478433,test
8940,test_008940,0,background,random_background_test,chr20,69536,69836,test
8941,test_008941,1,promoter,promoter,chr19,12890926,12891226,test
8942,test_008942,1,promoter,promoter,chr22,46054466,46054766,test
8943,test_008943,1,promoter,promoter,chr21,23423162,23423462,test
8944,test_008944,0,background,random_background_test,chr19,8234772,8235072,test
8945,test_008945,0,background,random_background_test,chr19,13253754,13254054,test
8946,test_008946,0,background,random_background_test,chr22,13904549,13904849,test
8947,test_008947,1,promoter,promoter,chr22,48488128,48488428,test
8948,test_008948,1,promoter,promoter,chr19,40924323,40924623,test
8949,test_008949,0,background,random_background_test,chr22,32326088,32326388,test
8950,test_008950,1,promoter,promoter,chr22,46335557,46335857,test
8951,test_008951,1,promoter,promoter,chr19,43575550,43575850,test
8952,test_008952,1,promoter,promoter,chr19,5681035,5681335,test
8953,test_008953,1,promoter,promoter,chr19,57410959,57411259,test
8954,test_008954,0,background,random_background_test,chr20,23391942,23392242,test
8955,test_008955,1,promoter,promoter,chr21,9129557,9129857,test
8956,test_008956,0,background,random_background_test,chr20,50393659,50393959,test
8957,test_008957,0,background,random_background_test,chr20,41696891,41697191,test
8958,test_008958,0,background,random_background_test,chr22,19759393,19759693,test
8959,test_008959,0,background,random_background_test,chr21,34209848,34210148,test
8960,test_008960,1,promoter,promoter,chr19,928774,929074,test
8961,test_008961,1,promoter,promoter,chr19,7394930,7395230,test
8962,test_008962,0,background,random_background_test,chr19,39012224,39012524,test
8963,test_008963,1,promoter,promoter,chr19,49031677,49031977,test
8964,test_008964,1,promoter,promoter,chr19,40750947,40751247,test
8965,test_008965,1,promoter,promoter,chr20,311650,311950,test
8966,test_008966,1,promoter,promoter,chr21,46220186,46220486,test
8967,test_008967,1,promoter,promoter,chr20,44809955,44810255,test
8968,test_008968,1,promoter,promoter,chr22,30542411,30542711,test
8969,test_008969,0,background,random_background_test,chr20,52334682,52334982,test
8970,test_008970,1,promoter,promoter,chr19,2702647,2702947,test
8971,test_008971,1,promoter,promoter,chr19,496140,496440,test
8972,test_008972,1,promoter,promoter,chr19,41755336,41755636,test
8973,test_008973,1,promoter,promoter,chr22,50326946,50327246,test
8974,test_008974,1,promoter,promoter,chr19,52110752,52111052,test
8975,test_008975,0,background,random_background_test,chr22,27442582,27442882,test
8976,test_008976,1,promoter,promoter,chr22,40436342,40436642,test
8977,test_008977,1,promoter,promoter,chr19,16173506,16173806,test
8978,test_008978,0,background,random_background_test,chr19,26883591,26883891,test
8979,test_008979,0,background,random_background_test,chr20,21321948,21322248,test
8980,test_008980,1,promoter,promoter,chr21,17506186,17506486,test
8981,test_008981,0,background,random_background_test,chr20,23338497,23338797,test
8982,test_008982,0,background,random_background_test,chr22,27182561,27182861,test
8983,test_008983,0,background,random_background_test,chr19,57389165,57389465,test
8984,test_008984,1,promoter,promoter,chr19,47471578,47471878,test
8985,test_008985,1,promoter,promoter,chr20,44738874,44739174,test
8986,test_008986,0,background,random_background_test,chr22,12634452,12634752,test
8987,test_008987,1,promoter,promoter,chr19,48695762,48696062,test
8988,test_008988,1,promoter,promoter,chr19,1010140,1010440,test
8989,test_008989,0,background,random_background_test,chr19,46270753,46271053,test
8990,test_008990,1,promoter,promoter,chr22,31346565,31346865,test
8991,test_008991,1,promoter,promoter,chr20,43590792,43591092,test
8992,test_008992,1,promoter,promoter,chr21,6467480,6467780,test
8993,test_008993,1,promoter,promoter,chr19,36152045,36152345,test
8994,test_008994,1,promoter,promoter,chr22,21001677,21001977,test
8995,test_008995,1,promoter,promoter,chr22,29072713,29073013,test
8996,test_008996,0,background,random_background_test,chr20,37858500,37858800,test
8997,test_008997,0,background,random_background_test,chr20,41663249,41663549,test
8998,test_008998,0,background,random_background_test,chr21,30341860,30342160,test
8999,test_008999,1,promoter,promoter,chr21,31735385,31735685,test
9000,test_009000,1,promoter,promoter,chr19,6717505,6717805,test
9001,test_009001,0,background,random_background_test,chr22,50339818,50340118,test
9002,test_009002,1,promoter,promoter,chr19,24033271,24033571,test
9003,test_009003,1,promoter,promoter,chr19,7669228,7669528,test
9004,test_009004,0,background,random_background_test,chr20,19819094,19819394,test
9005,test_009005,0,background,random_background_test,chr21,19815484,19815784,test
9006,test_009006,0,background,random_background_test,chr20,62413330,62413630,test
9007,test_009007,0,background,random_background_test,chr22,42655246,42655546,test
9008,test_009008,0,background,random_background_test,chr20,63428054,63428354,test
9009,test_009009,1,promoter,promoter,chr20,63708590,63708890,test
9010,test_009010,1,promoter,promoter,chr19,41399241,41399541,test
9011,test_009011,0,background,random_background_test,chr20,46265657,46265957,test
9012,test_009012,0,background,random_background_test,chr22,33813718,33814018,test
9013,test_009013,1,promoter,promoter,chr20,44531743,44532043,test
9014,test_009014,1,promoter,promoter,chr19,1811933,1812233,test
9015,test_009015,1,promoter,promoter,chr22,49724368,49724668,test
9016,test_009016,1,promoter,promoter,chr20,38872583,38872883,test
9017,test_009017,0,background,random_background_test,chr19,20972220,20972520,test
9018,test_009018,0,background,random_background_test,chr22,29079279,29079579,test
9019,test_009019,1,promoter,promoter,chr19,53103371,53103671,test
9020,test_009020,0,background,random_background_test,chr19,14554464,14554764,test
9021,test_009021,1,promoter,promoter,chr20,38165251,38165551,test
9022,test_009022,0,background,random_background_test,chr20,574305,574605,test
9023,test_009023,0,background,random_background_test,chr19,15548515,15548815,test
9024,test_009024,1,promoter,promoter,chr20,62353004,62353304,test
9025,test_009025,0,background,random_background_test,chr19,30935556,30935856,test
9026,test_009026,1,promoter,promoter,chr20,62405742,62406042,test
9027,test_009027,1,promoter,promoter,chr19,29004028,29004328,test
9028,test_009028,1,promoter,promoter,chr21,37073344,37073644,test
9029,test_009029,1,promoter,promoter,chr19,52564110,52564410,test
9030,test_009030,1,promoter,promoter,chr19,36973044,36973344,test
9031,test_009031,0,background,random_background_test,chr19,28020259,28020559,test
9032,test_009032,0,background,random_background_test,chr21,6462100,6462400,test
9033,test_009033,1,promoter,promoter,chr19,37655955,37656255,test
9034,test_009034,1,promoter,promoter,chr19,40285399,40285699,test
9035,test_009035,0,background,random_background_test,chr22,13159049,13159349,test
9036,test_009036,0,background,random_background_test,chr20,30244136,30244436,test
9037,test_009037,0,background,random_background_test,chr22,35544636,35544936,test
9038,test_009038,0,background,random_background_test,chr19,28015180,28015480,test
9039,test_009039,1,promoter,promoter,chr19,42068391,42068691,test
9040,test_009040,0,background,random_background_test,chr20,39697762,39698062,test
9041,test_009041,1,promoter,promoter,chr19,12440979,12441279,test
9042,test_009042,0,background,random_background_test,chr19,11817677,11817977,test
9043,test_009043,0,background,random_background_test,chr20,43068486,43068786,test
9044,test_009044,1,promoter,promoter,chr19,17751295,17751595,test
9045,test_009045,1,promoter,promoter,chr19,48646036,48646336,test
9046,test_009046,1,promoter,promoter,chr19,41364053,41364353,test
9047,test_009047,0,background,random_background_test,chr21,22763907,22764207,test
9048,test_009048,0,background,random_background_test,chr20,49020206,49020506,test
9049,test_009049,0,background,random_background_test,chr21,25014976,25015276,test
9050,test_009050,1,promoter,promoter,chr21,10413149,10413449,test
